f00F,f00M,f05F,f05M,f13F,f13M,f25F,f25M,facF,facM,rotulo
59,59,55,57,85,85,72,91,147,79,3
225,233,219,220,364,364,233,266,408,300,3
28,26,12,12,30,32,44,30,37,26,3
44,46,29,29,30,30,46,23,43,30,3
53,60,30,32,83,83,52,93,100,93,3
38,38,28,30,46,47,33,60,46,87,3
288,292,148,150,332,333,505,274,498,315,3
27,19,12,13,14,14,25,25,22,23,3
20,15,19,19,17,19,20,17,31,21,3
12,12,5,5,11,12,12,18,14,20,3
15,21,14,15,12,14,11,14,20,15,3
39,35,22,24,45,45,29,33,29,49,3
322,319,283,284,302,303,430,409,418,450,3
18,21,16,16,21,21,31,37,47,31,3
225,235,165,165,141,142,210,190,176,153,3
47,53,21,23,62,64,62,38,86,35,3
311,303,84,86,210,211,355,167,421,224,3
4,4,2,2,2,2,2,4,4,3,3
6,15,3,4,10,11,4,9,7,10,3
125,118,91,91,144,145,182,182,208,155,3
70,64,29,29,46,46,43,88,49,91,3
93,85,62,64,84,85,184,201,192,172,3
90,88,26,26,74,74,71,120,87,120,3
54,53,42,42,58,60,95,97,132,116,3
57,49,61,63,63,63,44,92,75,71,3
23,18,29,29,29,30,38,48,29,41,3
17,28,25,25,20,22,22,31,44,37,3
77,86,42,43,57,57,92,83,95,73,3
13,11,13,13,15,16,14,19,20,25,3
23,17,11,11,32,33,23,34,32,27,3
55,53,27,29,33,33,19,42,39,47,3
75,72,38,39,78,78,95,68,154,97,3
54,50,38,39,58,59,62,38,53,47,3
25,19,13,13,24,24,28,10,21,16,3
38,32,18,18,31,32,35,37,50,35,3
32,28,13,13,24,25,18,42,22,35,3
40,34,22,23,50,50,56,43,42,45,3
86,82,67,67,77,78,43,126,78,96,3
96,88,38,38,69,69,74,116,56,140,3
34,28,28,29,36,37,38,62,38,58,3
15,10,8,10,15,15,4,11,11,15,3
269,264,202,203,231,231,342,209,254,161,3
38,37,30,30,44,45,51,70,71,65,3
26,27,27,27,31,31,33,31,54,42,3
194,199,117,118,173,173,169,200,290,252,3
28,25,12,12,35,36,35,25,26,32,3
3,5,2,2,3,3,3,2,5,3,3
25,27,19,19,22,23,38,38,30,50,3
77,76,69,69,98,98,133,158,101,133,3
117,109,64,64,103,103,71,117,68,100,3
28,33,30,30,48,48,44,52,35,41,3
105,99,46,48,129,131,133,174,275,203,3
8,0,3,3,7,7,7,5,8,8,3
27,34,33,33,44,46,56,29,66,34,3
62,61,78,79,62,64,92,147,106,105,3
11,16,8,8,18,20,15,22,13,20,3
35,44,11,11,35,37,24,38,48,44,3
7,9,4,5,5,6,6,7,12,10,3
118,125,68,68,125,127,138,183,101,162,3
42,39,33,34,69,68,43,34,43,40,3
588,591,494,494,442,442,236,996,478,668,3
27,20,26,26,40,41,26,44,46,45,3
337,333,318,319,557,559,269,697,618,520,3
65,58,46,46,42,42,45,39,98,55,3
86,80,31,31,60,60,89,64,135,45,3
25,34,14,16,33,34,31,35,27,35,3
73,73,48,48,81,81,57,49,107,62,3
58,54,43,43,77,77,47,68,43,55,3
92,85,75,76,85,85,186,212,159,156,3
218,228,166,166,173,173,269,178,295,196,3
71,68,55,56,59,60,37,94,84,100,3
30,29,21,22,16,17,22,21,46,25,3
71,71,34,35,67,69,71,61,53,85,3
48,48,43,45,88,87,58,51,76,61,3
247,251,164,164,165,167,242,162,168,154,3
29,38,18,18,31,32,38,58,81,60,3
33,38,23,24,45,47,42,33,63,36,3
147,153,136,138,206,208,177,257,165,249,3
180,173,146,146,164,165,362,281,306,232,3
199,207,74,75,128,128,280,136,244,127,3
141,142,45,45,159,160,175,214,163,153,3
209,217,220,220,303,304,425,203,304,231,3
135,145,53,54,165,166,125,248,146,203,3
175,180,99,99,166,166,162,256,225,207,3
49,49,43,44,70,71,92,91,100,64,3
15,8,6,8,10,10,9,12,17,16,3
5,4,1,1,4,5,4,4,5,4,3
99,93,123,125,116,116,115,96,261,111,3
147,150,121,123,203,203,96,284,199,193,3
13,5,5,7,13,13,9,14,14,23,3
11,8,5,6,11,11,13,18,11,16,3
228,239,72,73,139,139,166,239,246,215,3
52,55,37,37,67,69,45,75,76,66,3
33,39,16,16,42,43,33,56,38,43,3
14,14,6,6,14,14,10,18,16,17,3
31,29,21,21,31,33,33,24,73,23,3
3,11,8,8,6,6,6,6,11,11,3
330,327,243,244,256,257,485,329,434,429,3
54,60,26,28,35,36,46,28,88,35,3
656,656,730,732,721,721,1139,894,840,787,3
11,14,3,5,9,11,9,8,19,9,3
18,17,20,20,19,19,39,25,31,28,3
21,15,6,8,24,26,13,18,21,19,3
78,79,54,54,45,47,37,44,72,50,3
82,82,55,55,64,66,90,111,105,113,3
16,26,14,15,16,16,11,12,14,20,3
365,367,285,285,249,250,204,413,390,461,3
264,273,186,186,329,329,356,524,277,373,3
135,133,69,70,132,132,87,197,125,181,3
30,25,19,20,25,25,24,40,43,27,3
140,140,121,122,131,131,161,256,252,219,3
15,23,9,9,20,20,27,14,25,14,3
33,34,43,43,42,42,59,73,102,69,3
33,35,18,19,35,36,14,40,28,44,3
68,63,46,47,41,41,49,67,106,95,3
11,10,7,8,10,10,6,7,11,7,3
316,312,270,271,537,537,648,369,658,476,3
316,322,96,97,365,368,200,358,220,329,3
49,42,40,41,54,54,42,72,35,73,3
47,47,17,17,40,40,42,55,67,50,3
12,4,6,6,6,7,9,4,10,7,3
1,8,2,4,5,6,4,4,6,7,3
56,59,40,42,53,54,44,75,37,62,3
12,9,4,4,7,7,5,7,9,9,3
2,8,2,3,3,5,6,6,10,6,3
9,15,13,14,21,22,24,30,29,26,3
49,41,36,36,66,67,52,83,66,63,3
14,5,5,6,6,8,5,13,8,11,3
3,10,7,8,7,8,8,10,12,8,3
79,83,72,74,56,58,76,112,163,130,3
25,26,11,12,18,19,19,22,18,32,3
26,21,22,24,26,27,34,22,49,22,3
26,27,13,14,25,25,43,47,46,42,3
72,75,90,90,88,90,87,103,95,97,3
73,71,98,99,134,135,207,125,144,168,3
53,57,45,45,38,40,38,49,62,58,3
2,4,2,2,4,5,4,5,6,8,3
148,143,103,104,104,106,134,251,107,210,3
159,151,65,65,87,87,114,161,96,165,3
6,11,6,6,5,6,10,8,12,8,3
38,45,41,43,45,46,51,54,111,54,3
18,17,7,7,18,19,29,31,25,24,3
49,55,39,39,41,41,53,52,71,57,3
773,781,635,637,1183,1185,698,812,991,682,3
12,5,8,9,13,14,12,9,16,11,3
229,233,262,263,339,339,513,486,467,424,3
19,21,21,21,30,30,16,25,25,21,3
4,1,1,3,3,3,1,1,8,3,3
45,47,22,23,31,33,19,55,47,75,3
39,43,47,48,58,59,81,87,65,70,3
9,8,9,9,6,8,14,8,14,6,3
45,38,19,21,49,49,44,55,52,40,3
37,30,19,19,39,39,41,70,39,56,3
5,5,3,3,3,3,3,6,11,5,3
85,81,82,82,77,77,95,152,105,212,3
15,18,16,16,27,27,26,40,52,36,3
163,157,110,111,142,142,140,100,141,149,3
189,189,83,83,125,125,181,108,313,116,3
25,23,18,18,23,23,29,23,30,18,3
42,39,21,21,36,38,48,36,40,39,3
35,42,32,32,46,47,59,66,130,61,3
33,29,12,12,22,23,16,40,27,30,3
48,56,22,22,45,45,38,69,50,67,3
35,38,18,18,33,33,37,43,41,30,3
18,26,20,22,19,20,15,33,25,43,3
101,97,79,81,94,94,105,223,160,165,3
227,235,207,209,160,161,384,325,304,244,3
38,47,19,21,26,26,25,49,56,66,3
9,16,13,13,11,13,11,17,11,28,3
68,75,97,98,124,124,150,107,164,142,3
75,69,44,44,76,77,62,64,111,58,3
113,123,99,99,162,165,133,123,94,133,3
4,10,3,4,6,6,4,5,9,8,3
2,8,2,2,6,6,3,5,6,8,3
152,163,93,95,133,134,174,266,224,210,3
6,10,3,5,6,8,11,11,21,11,3
39,32,34,34,32,32,49,32,54,29,3
9,11,9,11,15,15,8,11,18,9,3
13,21,16,16,30,31,19,26,23,24,3
8,15,9,9,9,9,9,12,17,12,3
32,26,18,20,32,32,26,23,47,26,3
37,43,29,29,30,32,21,43,37,42,3
63,72,56,57,41,41,53,73,109,97,3
9,11,8,8,15,17,22,9,18,14,3
110,110,29,30,90,90,114,108,128,153,3
55,58,25,25,69,70,61,93,63,85,3
25,15,20,22,22,22,18,32,27,24,3
107,104,56,56,193,195,160,200,360,216,3
62,71,36,38,81,83,71,73,110,71,3
27,27,13,15,25,25,28,28,29,31,3
58,69,63,64,78,78,52,122,66,102,3
56,62,42,43,60,62,89,79,108,90,3
8,9,6,6,4,4,4,7,9,6,3
138,145,60,60,145,145,174,164,170,207,3
326,323,123,123,431,431,244,458,201,322,3
41,44,18,18,29,29,31,55,29,68,3
21,20,12,12,20,21,25,21,25,29,3
46,54,30,30,42,43,35,54,56,53,3
69,67,59,59,97,99,106,106,159,86,3
39,31,18,19,35,35,80,49,55,50,3
18,16,9,9,18,18,17,22,20,17,3
19,9,9,11,9,9,12,11,12,11,3
51,54,65,65,54,55,57,102,88,82,3
53,61,36,38,56,58,42,55,50,63,3
94,88,55,56,65,65,99,71,88,105,3
90,97,82,82,94,94,91,171,171,150,3
8,9,8,9,8,9,8,14,11,17,3
165,166,138,140,223,223,310,198,290,166,3
44,47,19,19,38,38,19,71,43,54,3
45,39,14,16,41,41,29,26,46,27,3
5,5,2,3,3,5,3,7,7,10,3
14,6,8,9,10,10,14,15,19,24,3
8,12,4,5,8,10,12,11,13,10,3
168,177,113,113,141,143,103,146,106,195,3
39,38,23,24,49,49,61,41,54,35,3
14,6,3,5,5,6,6,8,11,13,3
6,17,14,14,11,11,14,14,19,16,3
6,10,8,8,6,6,15,11,11,19,3
99,99,76,77,128,130,136,140,181,96,3
14,13,16,16,17,17,27,20,19,20,3
48,56,20,21,45,47,69,61,52,56,3
1,9,4,4,5,5,4,3,7,5,3
93,98,64,66,104,105,98,134,105,112,3
155,154,172,172,138,138,159,247,223,274,3
17,12,11,11,15,16,13,12,17,13,3
120,126,82,82,183,185,187,237,222,286,3
115,114,49,50,98,99,62,83,135,90,3
30,33,17,17,33,33,49,31,67,31,3
95,103,46,46,75,75,79,87,70,116,3
53,59,52,52,61,62,87,113,125,81,3
29,33,29,31,27,28,57,44,80,56,3
112,119,77,78,114,115,119,122,185,148,3
3,11,3,3,10,10,8,10,11,10,3
28,25,30,31,22,23,31,51,41,49,3
33,32,19,20,30,30,24,38,46,37,3
10,18,18,20,25,26,24,31,21,30,3
21,24,15,17,27,29,11,36,24,26,3
99,96,41,41,104,104,69,110,125,107,3
31,35,22,22,49,49,55,26,74,31,3
118,114,132,132,189,189,193,276,207,221,3
211,211,73,74,129,129,279,240,281,205,3
34,39,26,26,47,48,54,39,39,33,3
2,6,0,2,2,4,0,0,4,4,3
67,72,32,32,74,74,62,99,104,119,3
10,12,12,12,17,17,20,12,18,19,3
63,70,43,43,86,86,42,52,65,70,3
110,118,46,48,74,76,64,85,91,106,3
17,9,14,14,13,13,20,19,19,21,3
27,39,16,18,32,34,32,31,49,39,3
21,12,5,5,10,12,12,9,12,12,3
44,47,33,34,69,72,47,37,66,49,3
13,6,8,10,6,8,5,8,11,14,3
7,0,1,3,3,3,4,1,4,4,3
28,20,12,12,13,15,12,29,12,33,3
184,183,88,89,164,165,190,203,238,248,3
55,62,25,26,52,52,38,82,64,61,3
24,19,13,13,23,24,30,30,62,42,3
61,70,59,59,64,64,106,95,107,79,3
9,20,6,8,17,17,8,8,14,12,3
53,57,76,77,103,103,100,139,73,122,3
48,42,20,22,29,29,24,55,37,53,3
41,44,28,28,36,38,50,40,39,45,3
36,30,19,20,36,38,25,42,58,53,3
67,61,33,33,64,65,52,57,50,39,3
58,67,74,75,94,94,93,81,63,90,3
20,24,18,19,23,24,27,27,23,29,3
73,73,80,81,96,97,107,136,139,131,3
33,35,29,30,38,38,38,56,41,39,3
27,35,26,26,31,31,12,40,27,37,3
202,194,114,114,170,171,69,185,141,222,3
18,23,11,13,31,31,23,30,29,26,3
45,38,48,50,56,58,28,38,64,41,3
35,37,18,19,42,42,40,52,55,44,3
76,72,53,53,47,47,50,85,47,125,3
44,49,26,28,57,57,28,50,55,42,3
27,18,14,15,25,27,35,27,46,27,3
14,14,9,10,12,13,8,20,8,16,3
106,101,86,87,94,94,84,168,85,120,3
192,201,98,98,135,137,114,153,213,158,3
20,27,14,16,28,30,16,28,38,27,3
2,2,2,2,2,2,0,2,3,3,3
37,34,46,46,57,57,53,62,85,80,3
56,54,32,32,59,59,46,59,101,85,3
21,29,29,30,44,45,39,36,39,32,3
39,46,41,41,50,50,72,87,80,100,3
37,31,19,20,31,31,19,45,24,61,3
3,9,3,5,7,9,3,7,9,9,3
8,18,6,6,8,8,13,10,15,14,3
17,23,12,12,17,17,14,31,18,26,3
127,126,86,86,96,96,140,128,120,109,3
60,54,53,53,46,46,67,42,111,37,3
101,111,134,136,102,104,122,190,170,190,3
75,80,58,58,77,79,91,53,98,69,3
84,76,33,33,46,48,63,93,137,90,3
73,77,63,63,140,140,65,132,140,135,3
14,17,12,12,20,21,17,12,22,12,3
27,33,19,19,24,24,25,21,21,16,3
7,14,7,7,11,13,9,21,14,20,3
16,20,6,6,12,12,10,12,14,12,3
8,7,4,6,4,6,6,4,7,7,3
155,149,71,72,144,145,129,101,119,101,3
16,7,4,6,7,7,10,7,19,10,3
0,5,2,2,2,2,2,3,5,3,3
8,4,4,4,5,5,4,7,5,7,3
36,45,26,28,41,41,59,84,76,66,3
23,28,22,23,26,28,28,21,42,19,3
0,12,3,4,6,6,3,7,7,10,3
14,14,6,8,8,8,14,13,14,14,3
80,80,62,64,144,143,100,62,127,91,3
214,220,152,152,269,270,290,337,348,328,3
56,56,50,50,51,51,71,69,63,98,3
28,34,25,25,28,29,23,47,19,34,3
20,20,14,14,19,20,25,34,27,26,3
58,66,50,51,73,73,53,63,122,79,3
53,53,31,31,80,80,52,126,93,91,3
40,44,26,26,47,47,53,43,45,61,3
86,94,74,74,91,92,113,46,109,65,3
29,30,13,14,39,40,22,38,25,29,3
101,105,76,76,97,97,105,72,148,68,3
75,71,53,54,92,93,103,119,88,81,3
38,42,22,22,30,30,33,22,57,26,3
5,16,11,13,10,11,21,8,19,11,3
51,47,25,27,37,38,71,49,60,48,3
28,28,8,8,30,30,36,39,33,30,3
7,7,6,6,4,4,6,4,14,6,3
37,37,13,15,29,29,32,57,39,53,3
25,31,10,12,31,32,35,38,35,38,3
74,69,53,53,56,57,50,47,110,50,3
31,27,23,24,26,27,38,34,40,41,3
5,9,5,5,8,9,8,10,16,12,3
7,13,9,9,10,12,13,14,27,16,3
74,83,61,61,53,53,91,91,70,121,3
1035,1026,491,491,991,991,1094,520,952,775,3
169,172,122,123,109,110,188,214,173,228,3
545,538,247,249,580,582,371,906,607,708,3
34,42,28,28,34,36,23,21,50,23,3
109,115,60,61,168,170,101,197,199,237,3
66,66,43,43,68,69,76,103,109,74,3
49,50,24,24,38,38,50,53,40,47,3
72,66,78,78,107,107,139,123,151,139,3
8,16,10,10,11,13,16,14,29,16,3
4,3,2,2,5,6,2,3,5,5,3
157,163,54,56,117,117,110,200,79,176,3
9,9,6,7,9,10,10,9,23,7,3
136,133,102,103,175,175,143,241,303,260,3
94,101,84,86,64,64,142,106,115,78,3
105,111,40,40,114,115,98,66,84,66,3
349,344,202,202,524,524,570,329,388,298,3
381,382,220,221,423,423,564,525,600,513,3
17,18,14,15,28,29,18,14,39,15,3
107,112,64,64,69,70,100,105,165,75,3
40,34,19,19,47,47,43,66,45,93,3
229,233,74,74,188,188,177,254,370,251,3
228,230,171,171,238,239,332,327,589,455,3
15,5,9,11,6,8,8,8,11,9,3
12,23,8,9,26,26,30,27,32,20,3
142,148,102,102,149,149,72,172,134,205,3
0,11,3,3,1,3,3,3,7,3,3
85,92,74,75,94,94,60,122,78,140,3
54,50,35,35,47,49,38,45,27,33,3
20,18,17,17,13,15,11,20,20,26,3
7,10,5,7,9,9,7,9,14,11,3
16,23,7,7,19,20,12,19,19,27,3
53,47,18,19,64,65,81,46,59,43,3
18,11,8,9,14,14,15,12,20,14,3
28,20,24,26,28,30,30,60,69,43,3
8,16,13,14,16,16,15,10,27,16,3
98,107,55,56,61,62,79,64,122,62,3
38,37,33,33,43,44,38,50,27,56,3
60,67,21,23,43,43,52,94,60,71,3
57,64,35,35,35,36,93,64,64,59,3
17,12,6,7,18,18,17,19,12,18,3
238,246,143,143,294,294,316,261,258,259,3
32,33,16,16,34,34,26,55,62,67,3
24,32,18,18,22,24,34,53,42,61,3
0,1,2,2,2,3,2,2,3,3,3
34,26,39,39,30,32,71,36,55,46,3
293,295,330,330,365,366,575,406,636,280,3
76,71,20,21,64,64,59,82,104,70,3
60,61,56,56,80,81,77,65,78,77,3
58,53,31,33,38,39,90,76,83,83,3
77,76,31,31,94,94,39,71,65,85,3
183,195,79,79,123,125,80,145,183,168,3
193,197,99,99,322,324,375,342,256,288,3
398,403,176,176,417,419,704,488,533,350,3
163,167,97,97,100,101,92,121,151,158,3
163,163,64,64,145,145,156,116,289,114,3
29,30,17,18,39,41,49,28,33,29,3
16,20,13,15,25,26,25,46,28,32,3
10,7,7,7,8,10,6,8,8,11,3
6,6,4,4,6,6,2,6,6,7,3
7,13,8,10,11,13,11,22,18,20,3
2,5,2,3,5,6,3,2,5,5,3
73,68,64,64,100,101,125,121,163,94,3
57,51,20,22,66,68,42,59,39,46,3
15,19,17,18,17,18,17,27,33,26,3
151,145,117,117,129,130,148,224,259,193,3
18,13,14,16,16,18,31,19,26,18,3
50,53,34,34,35,36,89,86,74,74,3
178,185,50,51,102,104,131,209,136,251,3
551,555,252,253,317,318,661,573,507,748,3
36,44,19,19,36,36,45,45,41,57,3
15,7,4,5,5,5,8,9,8,14,3
137,135,118,119,146,147,222,269,194,203,3
80,73,39,39,50,52,94,49,115,46,3
18,18,15,17,21,21,17,12,17,18,3
2206,2215,1292,1292,2726,2726,2424,4375,3579,4258,3
80,79,42,43,74,76,67,66,67,92,3
40,37,11,11,43,43,29,29,60,21,3
61,67,60,60,72,72,74,51,138,68,3
7,12,9,9,12,12,7,13,18,21,3
11,11,7,8,14,14,13,16,25,17,3
20,18,16,16,13,14,14,24,13,30,3
15,20,10,11,10,10,19,18,19,24,3
102,107,58,58,113,113,90,123,130,90,3
7,7,2,3,5,7,5,10,7,9,3
3,12,4,5,14,14,12,12,17,11,3
90,94,69,71,104,104,109,75,230,101,3
248,254,159,159,231,231,217,157,229,114,3
11,12,6,7,11,12,10,7,15,8,3
56,61,28,28,42,44,49,80,38,55,3
124,126,53,53,115,116,167,145,156,126,3
178,186,87,87,117,117,157,170,119,200,3
256,256,94,94,246,248,316,291,261,353,3
8,10,4,5,9,10,6,6,16,6,3
217,221,77,77,201,201,116,299,235,243,3
9,12,14,15,15,16,24,21,24,23,3
7,0,3,4,3,3,6,4,6,4,3
51,58,16,16,51,52,47,42,84,48,3
5,3,2,3,5,7,2,3,7,5,3
515,520,298,300,509,509,582,413,420,541,3
139,139,85,85,118,119,99,151,232,130,3
17,20,17,19,24,25,12,25,28,20,3
110,109,72,72,136,136,89,95,68,140,3
80,86,112,113,119,119,109,100,173,109,3
93,102,53,55,142,142,131,142,163,184,3
10,3,5,5,5,5,3,5,10,5,3
8,3,3,4,6,6,5,4,10,5,3
49,49,40,40,37,37,50,47,84,40,3
19,21,13,14,17,17,23,20,19,20,3
81,83,88,90,104,104,100,100,147,144,3
15,16,10,10,18,19,25,28,23,28,3
64,69,43,44,57,57,64,81,47,120,3
4,0,2,2,3,5,2,0,5,3,3
15,20,13,15,15,16,15,16,11,22,3
216,216,143,143,187,187,183,266,356,279,3
86,94,94,96,114,115,138,96,194,96,3
3,6,1,3,1,3,4,4,5,5,3
71,64,90,90,124,125,88,65,165,79,3
80,85,31,31,96,96,63,76,92,84,3
11,20,20,20,22,22,17,14,35,13,3
27,32,30,31,40,40,52,31,40,43,3
44,38,28,29,28,28,32,34,28,35,3
36,44,26,27,47,48,72,69,113,50,3
44,36,33,34,35,36,64,85,111,87,3
326,329,293,294,430,429,167,294,333,401,3
57,55,26,27,42,42,67,63,80,86,3
21,18,25,24,19,21,13,23,19,21,3
179,173,64,64,205,207,204,254,316,224,3
29,40,21,21,44,46,52,25,37,28,3
34,29,23,23,36,36,43,49,39,45,3
19,24,11,11,31,32,37,20,37,17,3
71,65,46,47,68,70,41,61,47,68,3
12,18,10,11,13,15,13,10,21,11,3
44,42,25,25,45,47,17,32,41,41,3
1114,1116,545,545,1350,1350,1373,800,1826,788,3
8,11,4,4,7,7,7,8,15,12,3
102,100,50,50,89,89,99,101,139,85,3
175,178,107,108,158,158,127,116,129,112,3
5,12,8,8,8,9,11,11,9,13,3
262,255,110,110,218,219,239,310,186,327,3
55,58,24,25,65,65,43,67,62,58,3
71,76,52,54,107,107,76,154,82,151,3
33,27,33,33,38,38,43,48,70,43,3
235,247,178,180,306,308,273,244,368,207,3
119,121,45,45,141,141,80,76,100,91,3
77,88,24,25,43,43,27,86,61,109,3
32,31,24,24,36,37,23,34,28,41,3
3,10,3,5,3,3,3,5,5,6,3
23,19,6,7,22,23,17,19,39,23,3
15,13,9,10,13,15,15,21,19,18,3
21,17,8,8,22,24,22,28,37,28,3
12,5,3,4,11,11,13,5,11,9,3
64,66,80,82,71,73,53,80,76,71,3
5,0,1,1,1,1,0,1,4,2,3
212,205,85,85,123,123,233,209,247,234,3
165,167,133,133,256,256,268,161,233,127,3
95,91,59,60,58,59,70,110,95,85,3
18,17,15,16,11,11,11,21,20,30,3
100,94,58,59,99,100,143,87,104,132,3
17,20,12,12,10,11,22,21,24,20,3
306,309,124,124,214,214,193,198,299,209,3
6,7,3,4,6,7,4,6,10,7,3
124,130,113,113,173,174,244,198,174,285,3
99,105,105,105,121,121,158,66,107,91,3
31,25,13,15,31,31,27,16,27,20,3
5,12,7,8,9,9,9,8,18,9,3
407,401,308,309,402,404,440,298,396,206,3
398,394,357,359,517,519,524,442,537,466,3
51,61,16,17,46,46,73,42,57,58,3
168,176,175,176,240,241,118,282,202,198,3
10,6,6,6,9,10,8,10,16,12,3
192,187,128,129,117,118,229,174,190,148,3
5,7,3,4,5,7,3,7,7,7,3
25,25,11,11,25,28,13,25,27,20,3
42,50,31,31,43,43,46,31,58,43,3
10,5,3,3,5,6,8,3,8,8,3
3,6,3,3,4,4,3,4,3,9,3
79,81,23,23,53,53,75,81,90,58,3
22,16,4,5,10,10,14,22,29,17,3
84,86,112,113,116,117,117,154,152,187,3
24,35,24,26,42,43,40,46,37,38,3
272,275,211,211,267,268,286,206,312,282,3
64,64,38,38,46,46,42,52,43,56,3
21,29,21,22,45,46,39,43,55,35,3
16,14,10,10,15,15,8,15,9,25,3
37,33,14,15,50,50,38,37,76,45,3
31,37,36,37,49,50,72,81,56,67,3
6,6,4,4,6,8,5,5,11,6,3
54,53,36,37,39,40,45,71,64,51,3
92,91,38,39,96,96,84,68,150,101,3
58,61,35,35,39,40,84,56,88,52,3
46,50,26,26,32,33,24,70,49,65,3
33,37,25,26,28,28,38,52,58,53,3
11,7,6,6,13,13,11,11,10,18,3
23,16,11,12,23,24,27,28,37,29,3
3,10,2,3,3,5,2,3,7,7,3
406,402,387,388,532,532,528,550,604,582,3
15,15,10,10,21,21,18,16,23,16,3
17,17,18,19,26,26,23,26,39,36,3
110,107,51,51,75,75,197,190,139,147,3
53,55,22,23,61,62,31,36,58,52,3
51,44,25,25,51,52,66,31,61,44,3
2,3,2,2,3,3,3,4,5,6,3
1311,1304,669,669,936,938,882,1317,675,1222,3
42,35,11,11,34,35,33,38,37,42,3
283,282,315,315,517,518,540,475,371,323,3
34,29,9,9,21,22,25,35,21,35,3
352,346,180,182,289,289,193,512,386,346,3
35,42,12,13,31,32,29,47,51,47,3
69,63,21,21,57,57,54,43,55,51,3
202,209,187,187,195,196,239,277,382,214,3
10,10,6,7,13,15,17,16,12,21,3
9,12,4,4,15,16,13,9,26,12,3
19,19,8,8,26,26,19,16,16,26,3
8,2,3,3,2,3,2,3,5,7,3
449,442,193,195,332,334,256,293,508,222,3
20,16,23,25,17,17,31,19,40,16,3
72,70,42,42,52,54,91,105,153,123,3
424,431,303,303,433,435,446,331,718,291,3
312,323,150,151,169,170,183,186,196,251,3
9,11,4,4,8,8,9,12,16,13,3
27,27,20,20,20,21,26,40,60,52,3
188,185,132,132,95,97,143,104,150,108,3
52,47,35,36,42,42,79,86,74,75,3
41,40,39,39,66,66,65,37,78,33,3
19,23,9,9,11,12,9,21,21,35,3
19,17,20,22,28,30,13,23,31,31,3
37,40,17,17,33,33,54,49,47,66,3
68,71,46,46,69,70,95,88,114,99,3
15,20,16,18,16,16,12,26,19,36,3
102,99,88,89,140,140,237,100,177,82,3
23,28,20,20,28,29,18,20,16,21,3
64,70,33,34,46,48,64,51,52,41,3
10,3,9,10,9,10,10,11,13,11,3
114,107,63,65,115,117,160,63,114,94,3
149,152,51,52,191,192,162,158,283,221,3
207,212,155,155,231,232,236,136,391,121,3
16,22,12,12,19,21,31,13,30,16,3
14,17,13,14,17,18,28,14,32,17,3
189,185,188,189,212,212,227,175,207,236,3
14,11,8,9,11,12,11,9,18,9,3
44,53,25,27,51,53,50,80,55,81,3
21,21,13,13,16,18,16,15,30,14,3
87,94,51,53,109,111,137,126,197,97,3
134,143,64,64,122,123,103,122,81,181,3
163,165,78,79,111,112,214,162,186,226,3
22,15,8,9,26,27,19,30,24,28,3
87,93,74,74,63,64,68,139,136,103,3
158,155,109,109,145,146,72,151,139,167,3
2,6,2,2,4,4,6,2,6,6,3
53,53,24,24,57,57,38,54,54,62,3
159,157,117,117,177,179,189,209,218,238,3
15,7,14,14,11,12,24,11,20,16,3
143,149,107,107,224,227,162,132,121,175,3
22,19,23,23,33,35,31,35,45,28,3
22,21,10,11,16,17,17,18,38,25,3
50,58,33,33,64,65,71,41,111,52,3
61,61,55,57,63,64,69,95,100,125,3
82,87,53,53,92,92,106,140,152,103,3
74,72,39,41,58,58,121,77,90,81,3
15,20,5,6,18,18,11,12,11,12,3
63,69,37,37,90,90,69,84,160,64,3
126,122,97,98,112,112,163,133,252,123,3
6,11,6,8,9,10,14,11,13,10,3
252,244,217,218,266,268,223,234,461,230,3
29,24,9,9,20,20,24,17,20,17,3
20,25,18,19,19,19,30,27,26,30,3
289,281,237,238,301,301,379,181,315,152,3
267,265,178,178,239,240,315,270,241,283,3
33,25,14,15,33,33,45,48,41,38,3
37,33,35,36,36,37,52,62,48,49,3
16,12,11,12,11,11,8,18,10,18,3
4,10,3,3,11,12,11,11,13,11,3
10,7,4,4,8,10,14,8,12,14,3
50,41,23,24,41,43,37,29,29,32,3
16,22,13,13,14,16,22,22,31,17,3
22,14,7,8,13,14,14,24,21,28,3
22,14,14,14,22,20,23,12,18,14,3
12,21,12,12,9,10,10,7,10,13,3
44,51,39,40,66,66,52,93,64,78,3
42,45,26,26,30,31,45,62,35,56,3
4,14,9,10,10,11,9,7,13,10,3
26,20,17,18,22,22,20,40,24,34,3
104,110,51,51,196,196,225,214,221,291,3
39,43,22,22,22,22,29,54,65,51,3
92,88,107,107,108,108,109,185,240,180,3
74,71,27,28,70,71,43,60,65,41,3
38,46,22,23,27,27,23,51,29,50,3
78,74,61,63,84,85,38,91,81,127,3
67,67,62,62,84,84,96,127,95,118,3
24,21,11,12,22,23,29,33,33,33,3
83,88,59,59,68,69,98,87,74,88,3
71,64,23,24,59,60,41,74,98,95,3
146,154,198,199,211,210,149,166,155,161,3
4,12,4,5,5,6,4,8,10,12,3
46,44,40,42,76,76,56,78,65,87,3
40,34,40,40,35,35,56,68,54,51,3
9,12,12,13,13,15,12,12,26,17,3
31,31,16,17,25,25,13,31,27,35,3
382,373,171,171,237,238,293,222,342,278,3
15,12,10,10,21,21,28,23,27,28,3
8,4,3,4,3,4,4,6,7,7,3
